brand,file_urls,model,product,product_lang,product_parent,source,thumb,type,url
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_fe016eb6-86d1-408d-986a-124caad17e56,ET1213,Ladders,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_69844c3d-822e-469f-86d8-39c60f3f7ed8,Instruction manual,https://www.grepool.com/en/ladders/above-ground-pool-ladders/2x3-steps-galvanized-steel
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_9d404dcd-4875-4e2c-9d7c-9e2c603f3d68,ES1213,Ladders,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_0ea76961-23f8-4f4e-8d1e-3dd950e8a800,Instruction manual,https://www.grepool.com/en/ladders/above-ground-pool-ladders/2x3-steps-safety-galvanized-steel
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_0727ac44-2f2f-4da1-846b-79eb113ead5a,AR109,Ladders,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_6670b467-9917-4b77-850a-1c944a5b7fe6,Instruction manual,https://www.grepool.com/en/ladders/above-ground-pool-ladders/2x2-steps-galvanized-steel
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_fae07fcb-939a-4fb1-a592-900466d6fa36,HBP20,Cleaning material,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_9d9c20ac-bffa-4c6c-810b-e81e941a86aa,Technical data,https://www.grepool.com/en/cleaning-material/brushes/multi-function-manual-brush-gamme-graphite
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_a53067ea-7d41-4ae1-a5ec-8af5944d55bc,WBP25,Cleaning material,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_5e22772b-2225-40e3-8d4c-b0e8057398b2,Technical data,https://www.grepool.com/en/cleaning-material/brushes/25-cm-brushes-graphite-serie
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_97ea5834-a277-42f3-bad0-705e64824bc7,40041N,Cleaning material,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_abf5722b-b861-46c4-9143-2fa113ba4046,Technical data,https://www.grepool.com/en/cleaning-material/brushes/45-cm-brushes-confort-range
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_b299ebcc-56df-4c9f-9780-cb149f4a6df4,WBP45,Cleaning material,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c87cb92c-6fe2-439e-a6f9-7a719d547bc3,Technical data,https://www.grepool.com/en/cleaning-material/brushes/45-cm-brushes-graphite-serie
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_47a13cf8-86cc-4d20-bc91-c2e49feca9a1,PROV5113FE,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_07b6ebb6-652e-419f-8f11-29d1c5a25c25,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-60-100-500-x-300-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_b4217256-f0fe-4d5f-8348-acb1f49ab7bf,773486,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_417d24a1-ec2f-4f72-9f48-a6895940939d,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-75-100-610-x-370-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_ea61cbfa-86a2-46a5-a047-3611f0e968af,770399,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_417d24a1-ec2f-4f72-9f48-a6895940939d,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-75-100-730-x-375-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_39a3972b-7884-4e51-95b0-f4cfe2c47949,FPROV917,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3b379e9e-3c75-4081-9a4d-8bca4404ae77,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/ceramics-50-100-915-x-470-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_9e0b8995-ebf1-42a2-8e7c-b2800ac6d527,FPROV617,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3b379e9e-3c75-4081-9a4d-8bca4404ae77,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/ceramics-50-100-610-x-375-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_5d3d89a2-4e98-4eff-bba8-275e839ddcbf,FPROV827,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3b379e9e-3c75-4081-9a4d-8bca4404ae77,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/ceramics-50-100-800-x-470-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_438e140b-f44f-421a-8b4c-72ac70f7ccb2,FPROV737,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3b379e9e-3c75-4081-9a4d-8bca4404ae77,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/ceramics-50-100-730-x-375-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_1a9f34ce-7186-4310-96d7-b1fed5039831,FPROV5171,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3b379e9e-3c75-4081-9a4d-8bca4404ae77,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/ceramics-50-100-500-x-350-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_1c11a193-5841-4f48-a515-623b3d9530e0,FPROV517,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_3b379e9e-3c75-4081-9a4d-8bca4404ae77,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/ceramics-50-100-500-x-300-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_660bcb36-8142-419e-b7da-8db94468e5c7,FPROV1028,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-1000-x-550-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_d5b992ac-c144-47f5-80d7-8bc6ac81e690,FPROV915,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-915-x-470-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_f1ae3489-ce2c-4dc7-8c98-73ffa618ca64,FPROV810,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-800-x-470-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_38e81e05-4d7e-44aa-90ce-e84f65285e34,FPROV918,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-915-x-470-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e502dd9f-bfba-492a-8a2d-c6c412787658,FPROV818,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-800-x-470-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_07179091-900b-40b1-a1cc-3195023f874c,FPROV730,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-730-x-375-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_a403c0e9-f443-481c-bd97-81b0a0ebc308,FPROV738,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-730-x-375-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_7ce7a08a-126e-4d32-a5d0-1b2579d8444b,FPROV707,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-700-x-450-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_cfd105b1-950c-4ddf-bb17-a2ca891bf925,FPROV627,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-625-x-375-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_5e90b00d-9ae6-405d-9746-60a93214cae3,FPROV618,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-610-x-375-x-132-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_00f559c9-3630-4933-8103-0af9d913e675,FPROV610,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-610-x-375-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_f57539b5-9fdd-4935-a780-abdaaced1094,FPROV500,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_4f4371f2-f7b4-4707-90f6-6e7f08a7b0e1,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-500-x-300-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_e4c47dd4-1fcb-46c6-856e-430318ad9328,FPROV507,Liners,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_c55adafe-4f25-4059-a0c2-de94f3bfb28c,Technical data,https://www.grepool.com/en/liners/liner-for-steel-oval-pools/blue-40-100-500-x-340-x-120-cm
Gre,https://asset.productmarketingcloud.com/api/assetstorage/3096_6a7fcdd3-3817-49f4-86dc-adb88b1ffc21,40071,Other accessories,en,Accessories,https://www.grepool.com/en,https://asset.productmarketingcloud.com/api/assetstorage/3096_018fec8c-4336-4bba-91ad-15aa25509bdc,Technical data,https://www.grepool.com/en/other-accessories/dispensers/dispenser-7-tablets-20-g
