Type,brand,file_urls,model,product,product_lang,source,thumb,url
Инструкция ,Scarlett,scarlett.ru/ajax/files/11957/3b71f7cd5d8d62c00787588c5bc6311b/,sc-et10d02,Термопот,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/2f2/1000_1500_1/SC_ET10D02_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/termopoty/ITM_sc-et10d02/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11955/f025c772bc37f298c066f27ea0195249/,sc-et10d01,Термопот,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/53b/1000_1500_1/SC_ET10D01w_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/termopoty/ITM_sc-et10d01/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11791/f1c566e035c46eaa6b54049801f28199/,sc-et10d12,Термопот,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/6eb/1000_1500_1/SC_ET10D12.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/termopoty/ITM_sc-et10d12/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11812/98fb3a5ccb8c1cac9e0468f3473e152b/,sc-et10d03,Термопот,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/c1e/1000_1500_1/SC_ET10D03_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/termopoty/ITM_sc-et10d03/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54475/3e2d297387dfa2ca25d38b4a913818ec/,SC-CM33018,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/3f4/1000_1500_1/SC_CM33018.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33018/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11621/7d8736fe1e26bf1cc31f0e934464a355/,sc-et10d13,Термопот,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/bfe/1000_1500_1/SC_ET10D13.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/termopoty/ITM_sc-et10d13/
Инструкция ,Scarlett,scarlett.ru/ajax/files/34614/3711a2728ad6da47b278235c52fe1382/,SC-CM33017,КОФЕВАРКА,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/55c/1000_1500_1/SC_CM33017_ov.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33017/
Инструкция ,Scarlett,scarlett.ru/ajax/files/30071/994f45c4125cf5113d02ef8cc777d571/,SC-CM33013,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/e27/1000_1500_1/SC_CM33013_ov.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33013/
Инструкция ,Scarlett,scarlett.ru/ajax/files/30067/0108db24187da55382b8ae690e960ddb/,SC-CM33012,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/e5f/1000_1500_1/SC_CM33012_ov.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33012/
Инструкция ,Scarlett,scarlett.ru/ajax/files/30068/07305a3f453490985d589c3c0a828765/,SC-CM33016,КОФЕВАРКА,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b7b/1000_1500_1/SC_CM33016.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33016/
Инструкция ,Scarlett,scarlett.ru/ajax/files/30069/ea4f47a3f1a3adff57af12bc12bc22b9/,SC-CM33015,КОФЕВАРКА,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/fde/1000_1500_1/SC_CM33015_34.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33015/
Инструкция ,Scarlett,scarlett.ru/ajax/files/30070/177d6b03099c63ffde75dc5e185f1a06/,SC-CM33014,КОФЕВАРКА,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/c4d/1000_1500_1/SC_CM33014.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_SC-CM33014/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12271/5eb010885b5d3c07454f66289efd2161/,sl-cm53001,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/961/1000_1500_1/SC_SM53001.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sl-cm53001/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12323/a9353c61842df175c1bb6f0179f4f4f1/,sc-cm33005,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/019/1000_1500_1/SC_CM33005.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sc-cm33005/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12269/6f955a37a9c2de5d29d7c3b04750c18c/,sc-cm33006,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/607/1000_1500_1/SC_CM33006.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sc-cm33006/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12024/420e1ecfe86fc6d304854dd258c504e6/,sc-cm33004,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/2f6/1000_1500_1/SC_CM33004_3.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sc-cm33004/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12013/e909ce4daa7d83b13079871bf7ba18b6/,sc-cm33007,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/c63/1000_1500_1/SC_CM33007_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sc-cm33007/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11777/bb3486688c7a4ae70ea24be2ac9c7bb5/,sc-038,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/4df/1000_1500_1/SC_038_SK_8_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sc-038/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11871/1592010a20a22252be888a0044a01e44/,sc-037,Кофеварка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/36c/1000_1500_1/SC_037_1.png,https://www.scarlett.ru/catalog/dlya-kukhni/prigotovlenie-goryachikh-napitkov/kofevarki/ITM_sc-037/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54369/b2dc9cafe4bcb2be8341fc4e481980df/,SC-JE50S55,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/e6b/1000_1500_1/SC_0000_SC_JE50S55_ov_OK.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50S55/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54371/65f742c8399059ffca7569e89e45932d/,SC-JE50S50,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/01a/1000_1500_1/SC_0003_SC_JE50S50_ov.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50S50/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54367/73fb72e871b2d5ceb8383fb450eb0fa9/,SC-JE50S60,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/a7f/1000_1500_1/SC_0000_SC_JE50S60_ov.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50S60/
Инструкция ,Scarlett,scarlett.ru/ajax/files/179070/a5ba778d06e0ab56d29a04dae8f8b948/,SC-JE50S53,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b2d/1000_1500_1/0006_SC_JE50S53_OV_.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50S53/
Инструкция ,Scarlett,scarlett.ru/ajax/files/54364/d5c7a11331ad978cabf8d59349766894/,SC-JE50S49,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/4cb/1000_1500_1/0004_SC_JE50S49_OV_.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50S49/
Инструкция ,Scarlett,scarlett.ru/ajax/files/18161/a44d18f54819b3127fbaa827188127d0/,SC-JE50S46,СОКОВЫЖИМАЛКА ШНЕКОВАЯ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/e22/1000_1500_1/SC_JE50S46_ov_db.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s46/
Инструкция ,Scarlett,scarlett.ru/ajax/files/20257/458a853ca72f80af252ef3c34127c353/,SC-JE50C08,Цитрусовая соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/a48/1000_1500_1/SC_JE50C08_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50c08/
Инструкция ,Scarlett,scarlett.ru/ajax/files/20257/458a853ca72f80af252ef3c34127c353/,SC-JE50C08,Цитрусовая соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/a48/1000_1500_1/SC_JE50C08_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50C08/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12530/6ae2d5ff16a569eef5dac20c9b8f347f/,sc-je50s51,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/81a/1000_1500_1/SC_JE50S51.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s51/
Инструкция ,Scarlett,scarlett.ru/ajax/files/18161/a44d18f54819b3127fbaa827188127d0/,SC-JE50S46,СОКОВЫЖИМАЛКА ШНЕКОВАЯ,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/e22/1000_1500_1/SC_JE50S46_ov_db.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_SC-JE50S46/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12529/4f5d99e4521542aca646629cc8b54ae7/,sc-je50s38,Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/078/1000_1500_1/SC_JE50S38.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s38/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12528/46c5d26fe4e5778635df1381dfac5767/,sc-je50s42,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b11/1000_1500_1/SC_JE50S42_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s42/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12526/b429d0c912538bfa6ea9bff140eb62c4/,sc-je50s45,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/db8/1000_1500_1/SC_JE50S45_12.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s45/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13054/cc998611af3d8e19ce58936411c95d7f/,sc-je50s39,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/e75/1000_1500_1/SC_JE50S39.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s39/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13053/1445a1524f51c4e48e661447105784ac/,sc-je50s43,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/53a/1000_1500_1/50S43_1.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s43/
"Инструкция ,Книга рецептов ",Scarlett,"scarlett.ru/ajax/files/6328/9b7cee4f97737e693dd3762ab2e54047/,scarlett.ru/ajax/files/13058/bdb65ff0dc9d76083667d4d9de46fec2/",sc-je50s41,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/875/1000_1500_1/50S41_2.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s41/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12371/ca36267283a5dcb17292c90e987bbc83/,sc-je50s37,Соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/9b1/sc-je50s37.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s37/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12311/3bd1f1e4f2af2cb41350601ae4349898/,sc-je50s35,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/6a8/1000_1500_1/SC_JE50S35_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s35/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13055/3cbe3d2f7e5d2b507a24b4881b757330/,sc-je50s40,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/018/1000_1500_1/SC_JE50S40_r1.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s40/
"Книга рецептов ,Инструкция ",Scarlett,"scarlett.ru/ajax/files/13072/171a27b776dde9274fc1b6c18fe3db9d/,scarlett.ru/ajax/files/13073/f783424e68f029bc14585f16746624d5/",sc-je50s36,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/6c7/1000_1500_1/SC_JE50S36_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s36/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12207/8bd4f041e250c0d6d298f2abd17c1109/,sc-je50c05,Соковыжималка для цитрусовых,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/159/1000_1500_1/SC_JE50C05_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50c05/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12291/37f22b4a067cb626ac6fee951102f9fb/,sc-je50p01,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/7de/1000_1500_1/SC_JE50P01.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50p01/
"Книга рецептов ,Книга рецептов ",Scarlett,"scarlett.ru/ajax/files/4354/c95341360e70d8535cc4489169ef9e7b/,scarlett.ru/ajax/files/13168/4ba36f3f1dbfd192baf4b01094ff7194/",sc-je50s33,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/829/1000_1500_1/SC_JE50S33.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s33/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13174/4733494e1eb7e257ceb927c4a88fea1a/,sc-je50s31,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/9be/1000_1500_1/SC_JE50S31.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s31/
Инструкция ,Scarlett,scarlett.ru/ajax/files/174305/761f07b5f1b374086cbb7cf95a507f1a/,sc-je50s27,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/621/1000_1500_1/0000_SC_JE50S27_01.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s27/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12138/6943fa222f237e8f21a3800b5e4fde53/,sc-je50s32,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/d39/1000_1500_1/SC_JE50S32_2.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s32/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12090/c7f6c8b99e0b93bb7ad12b2292d65e89/,sc-je50s29,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/b3f/SC_JE50S29_5.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s29/
Инструкция ,Scarlett,scarlett.ru/ajax/files/12082/30409034c2ef6f4d3111bf8436e5b130/,sc-je50s30,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/af5/1000_1500_1/SC_JE50S30_1.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s30/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11961/cc92dbea7a164a20753683123ecc9865/,sc-je50s13,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/d00/SC_JE50S13_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s13/
Инструкция ,Scarlett,scarlett.ru/ajax/files/174303/9e2759a30cd28c98bd3df202fc3ca404/,sc-je50s26,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b2a/1000_1500_1/0000_SC_JE50S26_01.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s26/
Книга рецептов ,Scarlett,scarlett.ru/ajax/files/4313/eb034e587d86e1e81900deae553dff4c/,is-je52s02,Соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/24b/is-je52s02.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_is-je52s02/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11923/2d4aaa13097c0dc286390e0765f65e1a/,sc-je50c07,Соковыжималка для цитрусовых,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/a0b/1000_1500_1/SC_JE50C07.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50c07/
демо-ролик ,Scarlett,scarlett.ru/ajax/files/4300/fdce2eb9992ed656ad03bebd0f992b78/,sl-1511,Соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/c30/sl-1511.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sl-1511/
Инструкция ,Scarlett,scarlett.ru/ajax/files/13197/7e87005b43bd6ad2cb1e657275cf838c/,sc-je50s44,Соковыжималка Шнековая,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b93/1000_1500_1/SC_JE50S44_with_juce.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-je50s44/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11806/22d99584f8d375f1691f93991df36b83/,sl-je51s01,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/005/1000_1500_1/SL_JE51S01_OV.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sl-je51s01/
Книга рецептов ,Scarlett,scarlett.ru/ajax/files/4302/259624c4a1daf066961354fa0a31de66/,sl-je51s02,Соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/c3d/sl-je51s02.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sl-je51s02/
Книга рецептов ,Scarlett,scarlett.ru/ajax/files/4303/9e51c10816ab563adaf6f5b2bc69466b/,sl-je51s03,Соковыжималка,ru,scarlett.ru,http://www.scarlett.ru/upload/iblock/4bb/sl-je51s03_1.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sl-je51s03/
Инструкция ,Scarlett,scarlett.ru/ajax/files/11779/dbb5a72875dfbdbf396d246779e62b24/,sc-012,Соковыжималка Центрифужная,ru,scarlett.ru,http://www.scarlett.ru/upload/resize_cache/iblock/b76/1000_1500_1/SC_012_OV_NEW.png,https://www.scarlett.ru/catalog/dlya-kukhni/obrabotka-produktov/sokovyzhimalki-mnogofunktsionalnye/ITM_sc-012/
